year,statefips,date1,ozone
2011,17,27apr2011,32.119911
2011,18,27apr2011,43.393963
2011,19,27apr2011,40.12207
2011,20,27apr2011,44.182068
2011,21,27apr2011,52.891651
2011,22,27apr2011,49.671829
2011,23,27apr2011,29.187681
2011,24,27apr2011,28.214853
2011,25,27apr2011,29.691164
2011,26,27apr2011,43.526428
2011,27,27apr2011,35.843769
2011,28,27apr2011,47.169998
2011,29,27apr2011,36.318645
2011,30,27apr2011,45.169231
2011,31,27apr2011,42.880447
2011,32,27apr2011,53.513737
2011,33,27apr2011,33.846363
2011,34,27apr2011,25.074518
2011,35,27apr2011,57.738091
2011,36,27apr2011,29.307442
2011,37,27apr2011,30.637241
2011,38,27apr2011,47.38237
2011,39,27apr2011,54.262745
2011,40,27apr2011,41.96365
2011,41,27apr2011,39.536743
2011,42,27apr2011,32.712685
2011,44,27apr2011,29.56151
2011,45,27apr2011,29.579988
2011,46,27apr2011,46.822174
2011,47,27apr2011,48.57061
2011,48,27apr2011,55.449799
2011,49,27apr2011,49.505165
2011,50,27apr2011,41.099655
2011,51,27apr2011,28.610043
2011,53,27apr2011,37.998337
2011,54,27apr2011,43.270935
2011,55,27apr2011,34.227848
2011,56,27apr2011,50.362808
2011,1,28apr2011,44.798851
2011,4,28apr2011,56.881214
2011,5,28apr2011,46.527267
2011,6,28apr2011,49.299423
2011,8,28apr2011,65.152779
2011,9,28apr2011,25.349678
2011,10,28apr2011,38.559242
2011,11,28apr2011,43.572975
2011,12,28apr2011,29.331442
2011,13,28apr2011,42.449574
2011,16,28apr2011,47.622723
2011,17,28apr2011,31.15844
2011,18,28apr2011,38.589466
2011,19,28apr2011,42.636215
2011,20,28apr2011,51.390079
2011,21,28apr2011,48.085552
2011,22,28apr2011,49.310432
2011,23,28apr2011,29.827612
2011,24,28apr2011,46.148006
2011,25,28apr2011,30.258711
2011,26,28apr2011,36.481407
2011,27,28apr2011,41.837986
2011,28,28apr2011,47.660515
2011,29,28apr2011,49.351383
2011,30,28apr2011,47.505806
2011,31,28apr2011,46.921097
2011,32,28apr2011,54.011253
2011,33,28apr2011,35.420776
2011,34,28apr2011,35.545296
2011,35,28apr2011,56.185284
2011,36,28apr2011,35.108021
2011,37,28apr2011,44.20327
2011,38,28apr2011,49.353195
2011,39,28apr2011,44.266239
2011,40,28apr2011,54.453667
2011,41,28apr2011,40.100315
2011,42,28apr2011,46.263439
2011,44,28apr2011,24.964834
2011,45,28apr2011,42.701653
2011,46,28apr2011,49.392456
2011,47,28apr2011,47.732151
2011,48,28apr2011,56.779579
2011,49,28apr2011,50.846329
2011,50,28apr2011,44.804062
2011,51,28apr2011,42.127281
2011,53,28apr2011,40.479851
2011,54,28apr2011,50.059898
2011,55,28apr2011,33.857857
2011,56,28apr2011,57.701786
2011,1,29apr2011,54.118492
2011,4,29apr2011,56.493477
2011,5,29apr2011,54.261841
2011,6,29apr2011,48.13924
2011,8,29apr2011,56.47057
2011,9,29apr2011,50.54821
2011,10,29apr2011,49.25457
2011,11,29apr2011,46.311344
2011,12,29apr2011,48.600464
2011,13,29apr2011,54.902603
2011,16,29apr2011,47.150585
2011,17,29apr2011,43.418144
2011,18,29apr2011,42.201527
2011,19,29apr2011,48.306484
2011,20,29apr2011,62.064068
2011,21,29apr2011,46.703472
2011,22,29apr2011,57.90472
2011,23,29apr2011,48.214775
2011,24,29apr2011,46.93784
2011,25,29apr2011,55.750156
2011,26,29apr2011,44.645275
2011,27,29apr2011,46.489441
2011,28,29apr2011,54.28738
2011,29,29apr2011,53.927914
2011,30,29apr2011,44.701706
2011,31,29apr2011,56.160519
2011,32,29apr2011,57.939865
2011,33,29apr2011,52.005196
2011,34,29apr2011,47.379543
2011,35,29apr2011,57.962635
2011,36,29apr2011,41.109985
2011,37,29apr2011,55.444984
2011,38,29apr2011,46.92931
2011,39,29apr2011,41.057137
2011,40,29apr2011,69.900787
2011,41,29apr2011,39.490746
2011,42,29apr2011,40.353928
2011,44,29apr2011,59.285934
2011,45,29apr2011,53.593239
2011,46,29apr2011,47.474289
2011,47,29apr2011,56.417465
2011,48,29apr2011,61.181553
2011,49,29apr2011,47.391777
2011,50,29apr2011,43.171738
2011,51,29apr2011,49.535366
2011,53,29apr2011,38.317978
2011,54,29apr2011,44.555492
2011,55,29apr2011,47.289387
2011,56,29apr2011,51.952686
2011,1,30apr2011,58.609268
2011,4,30apr2011,61.079113
2011,5,30apr2011,45.004345
2011,6,30apr2011,53.243141
2011,8,30apr2011,51.357552
2011,9,30apr2011,36.027737
2011,10,30apr2011,38.181465
2011,11,30apr2011,39.725452
2011,12,30apr2011,54.994488
2011,13,30apr2011,64.072739
2011,16,30apr2011,46.564739
2011,17,30apr2011,50.307758
2011,18,30apr2011,50.770065
2011,19,30apr2011,50.418354
2011,20,30apr2011,52.313347
2011,21,30apr2011,55.284363
2011,22,30apr2011,47.107719
2011,23,30apr2011,34.629322
2011,24,30apr2011,40.171577
2011,25,30apr2011,34.021927
2011,26,30apr2011,43.31847
2011,27,30apr2011,42.20623
2011,28,30apr2011,51.665695
2011,29,30apr2011,52.765041
2011,30,30apr2011,43.796288
2011,31,30apr2011,45.534378
2011,32,30apr2011,47.877003
2011,33,30apr2011,36.751751
2011,34,30apr2011,37.795986
2011,35,30apr2011,57.828815
2011,36,30apr2011,37.045052
2011,37,30apr2011,55.704582
2011,38,30apr2011,40.426537
2011,39,30apr2011,44.736889
2011,40,30apr2011,55.810196
2011,41,30apr2011,42.688984
2011,42,30apr2011,40.064056
2011,44,30apr2011,34.858955
2011,45,30apr2011,59.145969
2011,46,30apr2011,42.245289
2011,47,30apr2011,57.073006
2011,48,30apr2011,46.958294
2011,49,30apr2011,46.068558
2011,50,30apr2011,40.939762
2011,51,30apr2011,47.27042
2011,53,30apr2011,38.278393
2011,54,30apr2011,50.229153
2011,55,30apr2011,49.722195
2011,56,30apr2011,46.49115
2011,1,01may2011,50.321857
2011,4,01may2011,55.745396
2011,5,01may2011,37.253227
2011,6,01may2011,53.371147
2011,8,01may2011,49.426327
2011,9,01may2011,44.500443
2011,10,01may2011,41.45533
2011,11,01may2011,31.347061
2011,12,01may2011,51.744431
2011,13,01may2011,57.57177
2011,16,01may2011,48.594463
2011,17,01may2011,43.876537
2011,18,01may2011,43.287495
2011,19,01may2011,46.629375
2011,20,01may2011,41.62233
2011,21,01may2011,48.522346
2011,22,01may2011,43.112621
2011,23,01may2011,38.421265
2011,24,01may2011,32.330585
2011,25,01may2011,38.610783
2011,26,01may2011,46.848221
2011,27,01may2011,38.646679
2011,28,01may2011,48.611752
2011,29,01may2011,42.286636
2011,30,01may2011,45.228294
2011,31,01may2011,41.925888
2011,32,01may2011,51.707561
2011,33,01may2011,42.241684
2011,34,01may2011,42.503708
2011,35,01may2011,51.138996
2011,36,01may2011,39.913712
2011,37,01may2011,52.087086
2011,38,01may2011,43.559078
2011,39,01may2011,44.514629
2011,40,01may2011,41.19923
2011,41,01may2011,44.076454
2011,42,01may2011,41.636742
2011,44,01may2011,40.3675
2011,45,01may2011,54.860332
2011,46,01may2011,45.441368
2011,47,01may2011,48.58865
2011,48,01may2011,37.596752
2011,49,01may2011,50.0112
2011,50,01may2011,50.914814
2011,51,01may2011,41.001438
2011,53,01may2011,41.89241
2011,54,01may2011,44.644928
2011,55,01may2011,40.279289
2011,56,01may2011,48.27499
2011,1,02may2011,43.06847
2011,4,02may2011,56.378643
2011,5,02may2011,38.135708
2011,6,02may2011,53.780853
2011,8,02may2011,50.598015
2011,9,02may2011,35.634048
2011,10,02may2011,45.774223
2011,11,02may2011,46.196342
2011,12,02may2011,45.154106
2011,13,02may2011,49.79277
2011,16,02may2011,49.673962
2011,17,02may2011,45.308189
2011,18,02may2011,41.771351
2011,19,02may2011,47.38998
2011,20,02may2011,44.608868
2011,21,02may2011,41.379604
2011,22,02may2011,36.684513
2011,23,02may2011,43.445431
2011,24,02may2011,47.312271
2011,25,02may2011,42.468369
2011,26,02may2011,46.190804
2011,27,02may2011,38.959427
2011,28,02may2011,40.258278
2011,29,02may2011,37.378922
2011,30,02may2011,48.054279
2011,31,02may2011,44.728466
2011,32,02may2011,54.197063
2011,33,02may2011,47.868748
2011,34,02may2011,33.271477
2011,35,02may2011,51.431744
2011,36,02may2011,30.387907
2011,37,02may2011,53.182537
2011,38,02may2011,46.11058
2011,39,02may2011,38.927948
2011,40,02may2011,42.430676
2011,41,02may2011,44.195744
2011,42,02may2011,39.975716
2011,44,02may2011,41.662403
2011,45,02may2011,50.291027
2011,46,02may2011,47.038578
2011,47,02may2011,43.434521
2011,48,02may2011,37.276138
2011,49,02may2011,53.841766
2011,50,02may2011,45.582722
2011,51,02may2011,49.103657
2011,53,02may2011,40.459167
2011,54,02may2011,46.259136
2011,55,02may2011,41.32473
2011,56,02may2011,51.776451
2011,1,03may2011,33.002113
2011,4,03may2011,60.305637
2011,5,03may2011,45.643223
2011,6,03may2011,57.363071
2011,8,03may2011,54.927265
2011,9,03may2011,48.14011
2011,10,03may2011,49.368843
2011,11,03may2011,47.45541
2011,12,03may2011,49.042198
2011,13,03may2011,40.30336
2011,16,03may2011,51.221569
2011,17,03may2011,37.259117
2011,18,03may2011,45.659378
2011,19,03may2011,42.756462
2011,20,03may2011,49.125343
2011,21,03may2011,42.604832
2011,22,03may2011,39.201027
2011,23,03may2011,41.557415
2011,24,03may2011,49.883492
2011,25,03may2011,46.415863
2011,26,03may2011,32.273937
2011,27,03may2011,41.649765
2011,28,03may2011,39.972023
2011,29,03may2011,48.47514
2011,30,03may2011,48.500072
2011,31,03may2011,46.544525
2011,32,03may2011,56.054359
2011,33,03may2011,48.106319
2011,34,03may2011,45.222275
2011,35,03may2011,55.666134
2011,36,03may2011,37.347645
2011,37,03may2011,46.935928
2011,38,03may2011,47.071911
2011,39,03may2011,37.819294
2011,40,03may2011,53.374458
2011,41,03may2011,43.951744
2011,42,03may2011,44.273048
2011,44,03may2011,42.806046
2011,45,03may2011,44.84309
2011,46,03may2011,49.384773
2011,47,03may2011,43.167477
2011,48,03may2011,50.600292
2011,49,03may2011,48.621967
2011,50,03may2011,41.961487
2011,51,03may2011,47.651447
2011,53,03may2011,39.225899
2011,54,03may2011,35.843124
2011,55,03may2011,29.68495
2011,56,03may2011,54.963535
2011,1,04may2011,49.856205
2011,4,04may2011,62.982769
2011,5,04may2011,50.072449
2011,6,04may2011,65.836044
2011,8,04may2011,57.268467
2011,9,04may2011,29.857664
2011,10,04may2011,30.269045
2011,11,04may2011,35.806034
2011,12,04may2011,50.901798
2011,13,04may2011,50.562756
2011,16,04may2011,48.215355
2011,17,04may2011,37.16032
2011,18,04may2011,35.388966
2011,19,04may2011,45.753571
2011,20,04may2011,55.585892
2011,21,04may2011,38.479893
2011,22,04may2011,53.179588
2011,23,04may2011,33.706657
2011,24,04may2011,35.756054
2011,25,04may2011,35.741737
2011,26,04may2011,38.478348
2011,27,04may2011,44.916061
2011,28,04may2011,51.666348
2011,29,04may2011,48.846333
2011,30,04may2011,44.051823
2011,31,04may2011,51.180099
2011,32,04may2011,57.326756
2011,33,04may2011,33.568752
2011,34,04may2011,24.974598
2011,35,04may2011,56.86607
2011,36,04may2011,22.263258
2011,37,04may2011,47.023651
2011,38,04may2011,44.048874
2011,39,04may2011,35.442951
2011,40,04may2011,60.605808
2011,41,04may2011,42.083328
2011,42,04may2011,30.315748
2011,44,04may2011,36.417397
2011,45,04may2011,51.316277
2011,46,04may2011,46.993725
2011,47,04may2011,46.49802
2011,48,04may2011,57.833126
2011,49,04may2011,50.84798
2011,50,04may2011,30.101486
2011,51,04may2011,40.251743
2011,53,04may2011,37.895737
2011,54,04may2011,39.547691
2011,55,04may2011,40.3908
2011,56,04may2011,53.458961
2011,1,05may2011,52.825638
2011,4,05may2011,63.464027
2011,5,05may2011,53.112598
2011,6,05may2011,60.039555
2011,8,05may2011,59.574139
2011,9,05may2011,42.227413
2011,10,05may2011,46.56794
2011,11,05may2011,49.553722
2011,12,05may2011,53.77327
2011,13,05may2011,52.213924
2011,16,05may2011,51.199005
2011,17,05may2011,40.312241
2011,18,05may2011,47.38158
2011,19,05may2011,42.396736
2011,20,05may2011,45.81366
2011,21,05may2011,48.515659
2011,22,05may2011,61.546497
2011,23,05may2011,27.110723
2011,24,05may2011,50.240631
2011,25,05may2011,32.846725
2011,26,05may2011,48.205116
2011,27,05may2011,39.737911
2011,28,05may2011,53.389252
2011,29,05may2011,46.906822
2011,30,05may2011,49.33952
2011,31,05may2011,40.018734
2011,32,05may2011,60.535248
2011,33,05may2011,31.470854
2011,34,05may2011,45.839882
2011,35,05may2011,56.699657
2011,36,05may2011,43.548225
2011,37,05may2011,48.460354
2011,38,05may2011,44.643585
2011,39,05may2011,45.787853
2011,40,05may2011,62.201477
2011,41,05may2011,37.005566
2011,42,05may2011,47.484528
2011,44,05may2011,37.210407
2011,45,05may2011,52.411053
2011,46,05may2011,44.368473
2011,47,05may2011,52.703629
2011,48,05may2011,63.529591
2011,49,05may2011,53.0882
2011,50,05may2011,32.686234
2011,51,05may2011,46.738194
2011,53,05may2011,37.376148
2011,54,05may2011,46.838017
2011,55,05may2011,39.102493
2011,56,05may2011,53.867855
2011,1,06may2011,55.679947
2011,4,06may2011,65.277908
2011,5,06may2011,53.820629
2011,6,06may2011,53.800125
2011,8,06may2011,55.498222
2011,9,06may2011,54.190613
2011,10,06may2011,55.677933
2011,11,06may2011,54.938225
2011,12,06may2011,45.722965
2011,13,06may2011,55.992844
2011,16,06may2011,48.137798
2011,17,06may2011,43.571735
2011,18,06may2011,44.887093
2011,19,06may2011,49.118332
2011,20,06may2011,56.005478
2011,21,06may2011,52.066689
2011,22,06may2011,71.783501
2011,23,06may2011,53.044945
2011,24,06may2011,56.062256
2011,25,06may2011,54.801273
2011,26,06may2011,42.131432
2011,27,06may2011,44.334774
2011,28,06may2011,58.895622
2011,29,06may2011,48.424091
2011,30,06may2011,50.118908
2011,31,06may2011,49.582649
2011,32,06may2011,63.122185
2011,33,06may2011,52.65237
2011,34,06may2011,55.747192
2011,35,06may2011,59.619247
2011,36,06may2011,52.886486
2011,37,06may2011,52.540585
2011,38,06may2011,47.078346
2011,39,06may2011,46.509472
2011,40,06may2011,67.986092
2011,41,06may2011,37.686398
2011,42,06may2011,54.169704
2011,44,06may2011,57.422153
2011,45,06may2011,49.518272
2011,46,06may2011,50.114616
2011,47,06may2011,54.019131
2011,48,06may2011,61.931637
2011,49,06may2011,51.799683
2011,50,06may2011,50.838581
2011,51,06may2011,53.406406
2011,53,06may2011,37.227043
2011,54,06may2011,51.964207
2011,55,06may2011,43.350353
2011,56,06may2011,54.287098
2011,1,07may2011,62.834057
2011,4,07may2011,63.557209
2011,5,07may2011,58.137333
2011,6,07may2011,50.234253
2011,8,07may2011,61.060707
2011,9,07may2011,54.19492
2011,10,07may2011,51.919724
2011,11,07may2011,51.634869
2011,12,07may2011,60.148682
2011,13,07may2011,60.942417
2011,16,07may2011,48.54649
2011,17,07may2011,41.998013
2011,18,07may2011,45.070831
2011,19,07may2011,51.827213
2011,20,07may2011,58.475197
2011,21,07may2011,47.824574
2011,22,07may2011,62.563339
2011,23,07may2011,55.352146
2011,24,07may2011,51.748062
2011,25,07may2011,55.045521
2011,26,07may2011,46.59557
2011,27,07may2011,49.976875
2011,28,07may2011,68.172249
2011,29,07may2011,56.166691
2011,30,07may2011,44.846733
2011,31,07may2011,44.705429
2011,32,07may2011,60.401623
2011,33,07may2011,56.199627
2011,34,07may2011,51.383148
2011,35,07may2011,63.640331
2011,36,07may2011,48.812675
2011,37,07may2011,55.781425
2011,38,07may2011,50.411793
2011,39,07may2011,45.213799
2011,40,07may2011,60.049633
2011,41,07may2011,41.3974
2011,42,07may2011,47.127533
2011,44,07may2011,60.696873
2011,45,07may2011,56.008762
2011,46,07may2011,51.94981
2011,47,07may2011,56.422813
2011,48,07may2011,49.410728
2011,49,07may2011,54.587276
2011,50,07may2011,52.785053
2011,51,07may2011,52.64336
2011,53,07may2011,39.830341
2011,54,07may2011,48.513405
2011,55,07may2011,44.126499
2011,56,07may2011,51.123894
2011,1,08may2011,45.086063
2011,4,08may2011,53.994137
2011,5,08may2011,39.26371
2011,6,08may2011,44.314415
2011,8,08may2011,65.398865
2011,9,08may2011,50.27491
2011,10,08may2011,52.628178
2011,11,08may2011,53.412189
2011,12,08may2011,56.313526
2011,13,08may2011,57.784706
2011,16,08may2011,48.013138
2011,17,08may2011,49.904377
2011,18,08may2011,48.204998
2011,19,08may2011,54.680679
2011,20,08may2011,51.944298
2011,21,08may2011,53.686939
2011,22,08may2011,34.479588
2011,23,08may2011,42.468132
2011,24,08may2011,52.141159
2011,25,08may2011,47.461308
2011,26,08may2011,48.337234
2011,27,08may2011,41.772282
2011,28,08may2011,41.577026
2011,29,08may2011,53.709766
2011,30,08may2011,46.409309
2011,31,08may2011,52.730068
2011,32,08may2011,55.280453
2011,33,08may2011,45.804478
2011,34,08may2011,51.932743
2011,35,08may2011,61.499134
2011,36,08may2011,44.889713
2011,37,08may2011,51.706078
2011,38,08may2011,45.101875
2011,39,08may2011,49.617706
2011,40,08may2011,44.976189
2011,41,08may2011,38.716877
2011,42,08may2011,50.695503
2011,44,08may2011,52.803688
2011,45,08may2011,59.030369
2011,46,08may2011,50.248959
2011,47,08may2011,58.282215
2011,48,08may2011,39.803646
2011,49,08may2011,45.250751
2011,50,08may2011,39.036949
2011,51,08may2011,48.419651
2011,53,08may2011,39.559715
2011,54,08may2011,49.745487
2011,55,08may2011,48.80838
2011,56,08may2011,55.153481
2011,1,09may2011,43.580055
2011,4,09may2011,56.194538
2011,5,09may2011,39.425198
2011,6,09may2011,45.024521
2011,8,09may2011,61.723804
2011,9,09may2011,37.954971
2011,10,09may2011,45.883022
2011,11,09may2011,48.791016
2011,12,09may2011,47.876339
2011,13,09may2011,61.480396
2011,16,09may2011,41.655048
2011,17,09may2011,45.936058
2011,18,09may2011,51.71339
2011,19,09may2011,46.403484
2011,20,09may2011,52.300724
2011,21,09may2011,51.792854
2011,22,09may2011,37.155167
2011,23,09may2011,38.475914
2011,24,09may2011,48.412189
2011,25,09may2011,38.141762
2011,26,09may2011,47.875759
2011,27,09may2011,44.798378
2011,28,09may2011,40.130566
2011,29,09may2011,43.813972
2011,30,09may2011,39.997028
2011,31,09may2011,54.372383
2011,32,09may2011,52.3643
2011,33,09may2011,40.050129
2011,34,09may2011,39.066845
2011,35,09may2011,50.72242
2011,36,09may2011,36.494011
2011,37,09may2011,56.634056
2011,38,09may2011,38.045109
2011,39,09may2011,47.519997
2011,40,09may2011,50.393166
2011,41,09may2011,35.186275
2011,42,09may2011,43.307041
2011,44,09may2011,38.17955
2011,45,09may2011,56.049885
2011,46,09may2011,42.844357
2011,47,09may2011,50.514389
2011,48,09may2011,45.84148
2011,49,09may2011,42.478737
2011,50,09may2011,40.035831
2011,51,09may2011,53.554539
2011,53,09may2011,33.320618
2011,54,09may2011,52.420959
2011,55,09may2011,47.267109
2011,56,09may2011,47.133907
2011,1,10may2011,43.537151
2011,4,10may2011,57.50206
2011,5,10may2011,37.365547
2011,6,10may2011,45.37944
2011,8,10may2011,66.3731
2011,9,10may2011,43.156399
2011,10,10may2011,49.730659
2011,11,10may2011,50.059246
2011,12,10may2011,58.809818
2011,13,10may2011,55.506481
2011,16,10may2011,43.388912
2011,17,10may2011,49.517502
2011,18,10may2011,46.646717
2011,19,10may2011,58.179295
2011,20,10may2011,48.475491
2011,21,10may2011,41.577484
2011,22,10may2011,34.484291
2011,23,10may2011,34.775604
2011,24,10may2011,51.57436
2011,25,10may2011,37.6007
2011,26,10may2011,45.303818
2011,27,10may2011,50.298473
2011,28,10may2011,37.233265
2011,29,10may2011,42.303932
2011,30,10may2011,43.52422
2011,31,10may2011,51.283501
2011,32,10may2011,45.324947
2011,33,10may2011,41.533916
2011,34,10may2011,46.073059
2011,35,10may2011,53.083408
2011,36,10may2011,43.963211
2011,37,10may2011,59.500813
2011,38,10may2011,35.674717
2011,39,10may2011,48.652355
2011,40,10may2011,42.37151
2011,41,10may2011,37.819466
2011,42,10may2011,49.329082
2011,44,10may2011,35.973751
2011,45,10may2011,56.343201
2011,46,10may2011,46.702618
2011,47,10may2011,47.810429
2011,48,10may2011,40.058357
2011,49,10may2011,39.41301
2011,50,10may2011,42.38797
2011,51,10may2011,49.984852
2011,53,10may2011,35.798141
2011,54,10may2011,49.451519
2011,55,10may2011,51.407764
2011,56,10may2011,48.741432
2011,1,11may2011,46.130508
2011,4,11may2011,51.795227
2011,5,11may2011,38.468597
2011,6,11may2011,48.651287
2011,8,11may2011,38.963463
2011,9,11may2011,39.542797
2011,10,11may2011,45.60659
2011,11,11may2011,58.236858
2011,12,11may2011,57.354446
2011,13,11may2011,55.038708
2011,16,11may2011,47.814285
2011,17,11may2011,50.64521
2011,18,11may2011,51.129955
2011,19,11may2011,44.130943
2011,20,11may2011,41.84343
2011,21,11may2011,49.234909
2011,22,11may2011,38.599144
2011,23,11may2011,41.16246
2011,24,11may2011,56.087772
2011,25,11may2011,38.81459
2011,26,11may2011,56.437744
2011,27,11may2011,36.040993
2011,28,11may2011,41.079163
2011,29,11may2011,43.574505
2011,30,11may2011,47.169968
2011,31,11may2011,35.427231
2011,32,11may2011,45.177631
2011,33,11may2011,41.444523
2011,34,11may2011,43.215881
2011,35,11may2011,54.399399
2011,36,11may2011,41.419991
2011,37,11may2011,51.242649
2011,38,11may2011,31.225393
2011,39,11may2011,56.591156
2011,40,11may2011,39.278145
2011,41,11may2011,35.941158
2011,42,11may2011,53.128662
2011,44,11may2011,37.041855
2011,45,11may2011,51.60239
2011,46,11may2011,40.238407
2011,47,11may2011,49.83913
2011,48,11may2011,39.272202
2011,49,11may2011,45.484524
2011,50,11may2011,41.652008
2011,51,11may2011,53.103313
2011,53,11may2011,38.571495
2011,54,11may2011,53.573639
2011,55,11may2011,44.866081
2011,56,11may2011,43.158981
2011,1,12may2011,46.722729
2011,4,12may2011,56.040958
2011,5,12may2011,41.720203
2011,6,12may2011,50.07439
2011,8,12may2011,37.78986
2011,9,12may2011,46.275539
2011,10,12may2011,50.738834
2011,11,12may2011,55.144142
2011,12,12may2011,55.610558
2011,13,12may2011,60.399361
2011,16,12may2011,44.490284
2011,17,12may2011,50.416954
2011,18,12may2011,51.86095
2011,19,12may2011,49.261513
2011,20,12may2011,41.397247
2011,21,12may2011,50.90696
2011,22,12may2011,44.299007
2011,23,12may2011,39.295647
2011,24,12may2011,53.270981
2011,25,12may2011,40.737076
2011,26,12may2011,58.176319
2011,27,12may2011,23.319527
2011,28,12may2011,45.35186
2011,29,12may2011,49.4006
2011,30,12may2011,44.566589
2011,31,12may2011,39.229122
2011,32,12may2011,48.892372
2011,33,12may2011,42.060886
2011,34,12may2011,46.263134
2011,35,12may2011,53.673
2011,36,12may2011,44.341599
2011,37,12may2011,39.313179
2011,38,12may2011,34.940708
2011,39,12may2011,51.86412
2011,40,12may2011,48.752357
2011,41,12may2011,42.496082
2011,42,12may2011,55.330505
2011,44,12may2011,41.4561
2011,45,12may2011,48.209652
2011,46,12may2011,29.999712
2011,47,12may2011,52.041695
2011,48,12may2011,40.131939
2011,49,12may2011,51.386269
2011,50,12may2011,43.963062
2011,51,12may2011,45.321552
2011,53,12may2011,39.644211
2011,54,12may2011,45.787621
2011,55,12may2011,47.026138
2011,56,12may2011,46.411869
2011,1,13may2011,37.456997
2011,4,13may2011,55.682339
2011,5,13may2011,34.257401
2011,6,13may2011,51.737267
2011,8,13may2011,57.135376
2011,9,13may2011,39.449577
2011,10,13may2011,41.014492
2011,11,13may2011,35.735531
2011,12,13may2011,55.589909
2011,13,13may2011,49.020668
2011,16,13may2011,44.039417
2011,17,13may2011,43.610767
2011,18,13may2011,51.859833
2011,19,13may2011,21.202002
2011,20,13may2011,26.336857
2011,21,13may2011,44.92001
2011,22,13may2011,47.331573
2011,23,13may2011,37.215237
2011,24,13may2011,37.555637
2011,25,13may2011,40.261833
2011,26,13may2011,57.17963
2011,27,13may2011,23.459686
2011,28,13may2011,43.192146
2011,29,13may2011,37.143078
2011,30,13may2011,45.729595
2011,31,13may2011,27.310833
2011,32,13may2011,46.796082
2011,33,13may2011,44.77565
2011,34,13may2011,36.680187
2011,35,13may2011,57.916821
2011,36,13may2011,39.040195
2011,37,13may2011,44.302593
2011,38,13may2011,34.884445
2011,39,13may2011,50.636642
2011,40,13may2011,34.58395
2011,41,13may2011,41.111622
2011,42,13may2011,40.61628
2011,44,13may2011,43.597908
2011,45,13may2011,50.872925
2011,46,13may2011,32.115864
2011,47,13may2011,42.625404
2011,48,13may2011,53.490303
2011,49,13may2011,51.536629
2011,50,13may2011,51.994976
2011,51,13may2011,34.752205
2011,53,13may2011,37.329342
2011,54,13may2011,45.890747
2011,55,13may2011,26.729612
2011,56,13may2011,51.009853
2011,1,14may2011,33.224895
2011,4,14may2011,52.67741
2011,5,14may2011,27.768793
2011,6,14may2011,46.817616
2011,8,14may2011,39.779057
2011,9,14may2011,36.436462
2011,10,14may2011,30.960361
2011,11,14may2011,32.529072
2011,12,14may2011,50.794262
2011,13,14may2011,46.2644
2011,16,14may2011,47.2868
2011,17,14may2011,25.520002
2011,18,14may2011,38.327457
2011,19,14may2011,26.182524
2011,20,14may2011,30.740404
2011,21,14may2011,37.052437
2011,22,14may2011,39.025318
2011,23,14may2011,31.476721
2011,24,14may2011,32.579624
2011,25,14may2011,33.954666
2011,26,14may2011,35.086403
2011,27,14may2011,41.562195
2011,28,14may2011,29.570305
2011,29,14may2011,19.817356
2011,30,14may2011,45.048435
2011,31,14may2011,27.258188
2011,32,14may2011,57.182552
2011,33,14may2011,32.930855
2011,34,14may2011,28.900452
2011,35,14may2011,56.383663
2011,36,14may2011,30.801292
2011,37,14may2011,42.612476
2011,38,14may2011,41.958214
2011,39,14may2011,40.700039
2011,40,14may2011,38.829639
2011,41,14may2011,33.875401
2011,42,14may2011,33.396748
2011,44,14may2011,35.483063
2011,45,14may2011,44.162567
2011,46,14may2011,35.210876
2011,47,14may2011,32.730553
2011,48,14may2011,49.739475
2011,49,14may2011,47.582405
2011,50,14may2011,32.679455
2011,51,14may2011,36.736145
2011,53,14may2011,38.297192
2011,54,14may2011,39.568531
2011,55,14may2011,40.042297
2011,56,14may2011,42.374523
2011,1,15may2011,29.465414
2011,4,15may2011,47.067139
2011,5,15may2011,32.770939
2011,6,15may2011,46.271381
2011,8,15may2011,36.684383
2011,9,15may2011,38.009895
2011,10,15may2011,44.844543
2011,11,15may2011,45.474846
2011,12,15may2011,49.317467
2011,13,15may2011,29.465778
2011,16,15may2011,50.930229
2011,17,15may2011,40.842789
2011,18,15may2011,29.301016
2011,19,15may2011,44.295368
2011,20,15may2011,30.276699
2011,21,15may2011,20.855455
2011,22,15may2011,41.616547
2011,23,15may2011,27.911255
2011,24,15may2011,45.600746
2011,25,15may2011,29.233618
2011,26,15may2011,37.395031
2011,27,15may2011,48.869259
2011,28,15may2011,35.528286
2011,29,15may2011,29.530996
2011,30,15may2011,44.374599
2011,31,15may2011,39.93475
2011,32,15may2011,55.516422
2011,33,15may2011,26.944351
2011,34,15may2011,38.278
2011,35,15may2011,50.904812
2011,36,15may2011,36.309326
2011,37,15may2011,44.295948
2011,38,15may2011,46.779968
2011,39,15may2011,29.277998
2011,40,15may2011,37.209618
2011,41,15may2011,39.506397
2011,42,15may2011,36.763947
2011,44,15may2011,31.805288
2011,45,15may2011,41.615265
2011,46,15may2011,46.729191
2011,47,15may2011,21.494858
2011,48,15may2011,48.450386
2011,49,15may2011,48.655048
2011,50,15may2011,25.03499
2011,51,15may2011,41.989765
2011,53,15may2011,38.134014
2011,54,15may2011,29.534023
2011,55,15may2011,46.102161
2011,56,15may2011,43.176483
