year,statefips,date1,pm
2012,24,28jan2012,5.8301029
2012,25,28jan2012,5.1736441
2012,26,28jan2012,6.9835105
2012,27,28jan2012,3.5847208
2012,28,28jan2012,6.7206726
2012,29,28jan2012,4.4449172
2012,30,28jan2012,4.1166639
2012,31,28jan2012,2.7227833
2012,32,28jan2012,6.841476
2012,33,28jan2012,5.3992362
2012,34,28jan2012,5.3804054
2012,35,28jan2012,3.7600353
2012,36,28jan2012,5.7513189
2012,37,28jan2012,5.8058043
2012,38,28jan2012,3.7504616
2012,39,28jan2012,9.9162922
2012,40,28jan2012,4.634841
2012,41,28jan2012,22.873964
2012,42,28jan2012,6.848042
2012,44,28jan2012,5.3678656
2012,45,28jan2012,7.0444808
2012,46,28jan2012,3.0518107
2012,47,28jan2012,6.4625378
2012,48,28jan2012,5.1575551
2012,49,28jan2012,8.4835167
2012,50,28jan2012,3.6516435
2012,51,28jan2012,4.7508044
2012,53,28jan2012,19.43882
2012,54,28jan2012,6.6065335
2012,55,28jan2012,5.3455429
2012,56,28jan2012,4.2100787
2012,1,29jan2012,6.4044156
2012,4,29jan2012,6.3106389
2012,5,29jan2012,6.9843979
2012,6,29jan2012,11.335177
2012,8,29jan2012,3.4840202
2012,9,29jan2012,4.3170056
2012,10,29jan2012,4.2324195
2012,11,29jan2012,2.100009
2012,12,29jan2012,9.1943245
2012,13,29jan2012,6.2840676
2012,16,29jan2012,6.6152129
2012,17,29jan2012,6.316534
2012,18,29jan2012,5.7529688
2012,19,29jan2012,5.987998
2012,20,29jan2012,6.8643928
2012,21,29jan2012,4.8697376
2012,22,29jan2012,6.3290119
2012,23,29jan2012,6.1860862
2012,24,29jan2012,2.4695535
2012,25,29jan2012,5.9430532
2012,26,29jan2012,6.1453319
2012,27,29jan2012,7.6545935
2012,28,29jan2012,5.8660712
2012,29,29jan2012,6.4461732
2012,30,29jan2012,4.6025758
2012,31,29jan2012,6.0678768
2012,32,29jan2012,7.920032
2012,33,29jan2012,4.8758297
2012,34,29jan2012,3.517344
2012,35,29jan2012,5.9220104
2012,36,29jan2012,4.2582207
2012,37,29jan2012,4.7341185
2012,38,29jan2012,6.5247865
2012,39,29jan2012,5.7080956
2012,40,29jan2012,6.1488233
2012,41,29jan2012,6.9001107
2012,42,29jan2012,3.2975307
2012,44,29jan2012,5.9625144
2012,45,29jan2012,6.1012802
2012,46,29jan2012,5.8692937
2012,47,29jan2012,6.3668079
2012,48,29jan2012,8.2655373
2012,49,29jan2012,10.372145
2012,50,29jan2012,5.2837257
2012,51,29jan2012,3.2763948
2012,53,29jan2012,7.5515566
2012,54,29jan2012,4.1787653
2012,55,29jan2012,7.1390443
2012,56,29jan2012,4.907793
2012,1,30jan2012,10.040195
2012,4,30jan2012,6.7611747
2012,5,30jan2012,8.5474854
2012,6,30jan2012,12.99964
2012,8,30jan2012,3.8139324
2012,9,30jan2012,6.0663915
2012,10,30jan2012,6.3526578
2012,11,30jan2012,4.9313216
2012,12,30jan2012,7.6488853
2012,13,30jan2012,10.50191
2012,16,30jan2012,5.3067131
2012,17,30jan2012,8.2744322
2012,18,30jan2012,8.1668072
2012,19,30jan2012,6.9944458
2012,20,30jan2012,7.4707742
2012,21,30jan2012,6.4185438
2012,22,30jan2012,14.065814
2012,23,30jan2012,7.9248047
2012,24,30jan2012,5.4477978
2012,25,30jan2012,7.2136292
2012,26,30jan2012,11.034206
2012,27,30jan2012,11.035319
2012,28,30jan2012,7.103559
2012,29,30jan2012,8.858182
2012,30,30jan2012,2.1879361
2012,31,30jan2012,6.4208169
2012,32,30jan2012,7.9040508
2012,33,30jan2012,8.1515417
2012,34,30jan2012,6.0354366
2012,35,30jan2012,6.8650556
2012,36,30jan2012,5.9689674
2012,37,30jan2012,5.5108156
2012,38,30jan2012,4.9304476
2012,39,30jan2012,9.1396866
2012,40,30jan2012,7.9317975
2012,41,30jan2012,5.3706908
2012,42,30jan2012,6.044735
2012,44,30jan2012,5.2011175
2012,45,30jan2012,6.8845949
2012,46,30jan2012,5.1083484
2012,47,30jan2012,5.4415622
2012,48,30jan2012,12.368791
2012,49,30jan2012,14.691281
2012,50,30jan2012,7.5645213
2012,51,30jan2012,4.7144575
2012,53,30jan2012,3.6524396
2012,54,30jan2012,5.0680513
2012,55,30jan2012,11.120084
2012,56,30jan2012,3.5233448
2012,1,31jan2012,12.058368
2012,4,31jan2012,7.962698
2012,5,31jan2012,10.217927
2012,6,31jan2012,14.117919
2012,8,31jan2012,3.944746
2012,9,31jan2012,12.025492
2012,10,31jan2012,11.797419
2012,11,31jan2012,6.7970595
2012,12,31jan2012,5.5964322
2012,13,31jan2012,15.238042
2012,16,31jan2012,4.6863699
2012,17,31jan2012,10.424175
2012,18,31jan2012,8.1753025
2012,19,31jan2012,7.4703279
2012,20,31jan2012,6.8253946
2012,21,31jan2012,6.9055476
2012,22,31jan2012,11.238827
2012,23,31jan2012,7.1154776
2012,24,31jan2012,8.7674713
2012,25,31jan2012,10.687654
2012,26,31jan2012,10.191959
2012,27,31jan2012,10.351817
2012,28,31jan2012,11.788219
2012,29,31jan2012,10.385848
2012,30,31jan2012,2.3464067
2012,31,31jan2012,5.2404637
2012,32,31jan2012,10.308409
2012,33,31jan2012,9.3265791
2012,34,31jan2012,8.1996708
2012,35,31jan2012,4.9286079
2012,36,31jan2012,9.2579269
2012,37,31jan2012,10.378491
2012,38,31jan2012,6.5375566
2012,39,31jan2012,7.4122081
2012,40,31jan2012,7.7832642
2012,41,31jan2012,8.7294474
2012,42,31jan2012,10.35188
2012,44,31jan2012,10.514167
2012,45,31jan2012,12.50488
2012,46,31jan2012,3.8112555
2012,47,31jan2012,9.4151649
2012,48,31jan2012,9.2925081
2012,49,31jan2012,13.961583
2012,50,31jan2012,8.2670889
2012,51,31jan2012,7.136744
2012,53,31jan2012,6.092164
2012,54,31jan2012,6.4201403
2012,55,31jan2012,13.436891
2012,56,31jan2012,3.181778
2012,1,01feb2012,12.727838
2012,4,01feb2012,10.04843
2012,5,01feb2012,8.6782322
2012,6,01feb2012,15.952757
2012,8,01feb2012,6.2616367
2012,9,01feb2012,10.989472
2012,10,01feb2012,12.842779
2012,11,01feb2012,10.511245
2012,12,01feb2012,6.8405004
2012,13,01feb2012,15.81983
2012,16,01feb2012,7.74296
2012,17,01feb2012,12.216493
2012,18,01feb2012,11.901787
2012,19,01feb2012,9.5459795
2012,20,01feb2012,9.8165369
2012,21,01feb2012,11.402242
2012,22,01feb2012,9.5204153
2012,23,01feb2012,10.950839
2012,24,01feb2012,10.768212
2012,25,01feb2012,14.641509
2012,26,01feb2012,12.103625
2012,27,01feb2012,11.555132
2012,28,01feb2012,9.4164171
2012,29,01feb2012,10.047338
2012,30,01feb2012,6.3929424
2012,31,01feb2012,9.4399786
2012,32,01feb2012,9.6060419
2012,33,01feb2012,13.904618
2012,34,01feb2012,12.133044
2012,35,01feb2012,6.5330276
2012,36,01feb2012,11.827569
2012,37,01feb2012,15.577379
2012,38,01feb2012,8.0454025
2012,39,01feb2012,13.864244
2012,40,01feb2012,8.9735689
2012,41,01feb2012,8.2942839
2012,42,01feb2012,13.019638
2012,44,01feb2012,12.304591
2012,45,01feb2012,14.357654
2012,46,01feb2012,7.0542665
2012,47,01feb2012,12.449473
2012,48,01feb2012,9.6882095
2012,49,01feb2012,10.579342
2012,50,01feb2012,12.331993
2012,51,01feb2012,12.40412
2012,53,01feb2012,7.9102588
2012,54,01feb2012,11.411579
2012,55,01feb2012,10.494708
2012,56,01feb2012,7.000679
2012,1,02feb2012,7.6300402
2012,4,02feb2012,7.8183894
2012,5,02feb2012,8.8960114
2012,6,02feb2012,13.780279
2012,8,02feb2012,5.7745767
2012,9,02feb2012,7.1868186
2012,10,02feb2012,13.331699
2012,11,02feb2012,12.005654
2012,12,02feb2012,6.7823343
2012,13,02feb2012,7.446517
2012,16,02feb2012,6.1481309
2012,17,02feb2012,17.715961
2012,18,02feb2012,15.471665
2012,19,02feb2012,11.929397
2012,20,02feb2012,11.288622
2012,21,02feb2012,9.4180422
2012,22,02feb2012,6.9645228
2012,23,02feb2012,6.6268773
2012,24,02feb2012,11.608773
2012,25,02feb2012,7.5781889
2012,26,02feb2012,11.863129
2012,27,02feb2012,11.391541
2012,28,02feb2012,6.2747626
2012,29,02feb2012,12.637893
2012,30,02feb2012,4.8622785
2012,31,02feb2012,12.190922
2012,32,02feb2012,5.1434431
2012,33,02feb2012,8.1861162
2012,34,02feb2012,10.004385
2012,35,02feb2012,5.5816274
2012,36,02feb2012,9.1497736
2012,37,02feb2012,9.000843
2012,38,02feb2012,8.2978897
2012,39,02feb2012,14.244518
2012,40,02feb2012,10.763347
2012,41,02feb2012,9.3814631
2012,42,02feb2012,11.983745
2012,44,02feb2012,7.0412388
2012,45,02feb2012,8.608655
2012,46,02feb2012,7.4186764
2012,47,02feb2012,7.0790901
2012,48,02feb2012,8.6195078
2012,49,02feb2012,7.0085926
2012,50,02feb2012,9.1171207
2012,51,02feb2012,9.8422079
2012,53,02feb2012,9.2465677
2012,54,02feb2012,9.2604446
2012,55,02feb2012,14.850757
2012,56,02feb2012,5.5726333
2012,1,03feb2012,8.3297672
2012,4,03feb2012,6.0310955
2012,5,03feb2012,7.544517
2012,6,03feb2012,9.5418777
2012,8,03feb2012,4.8775835
2012,9,03feb2012,5.7009053
2012,10,03feb2012,11.038102
2012,11,03feb2012,6.9975228
2012,12,03feb2012,7.3589406
2012,13,03feb2012,7.623044
2012,16,03feb2012,8.2018623
2012,17,03feb2012,19.671278
2012,18,03feb2012,19.589203
2012,19,03feb2012,18.239492
2012,20,03feb2012,5.655334
2012,21,03feb2012,7.4335833
2012,22,03feb2012,7.5109262
2012,23,03feb2012,8.4672785
2012,24,03feb2012,8.1635637
2012,25,03feb2012,6.1448922
2012,26,03feb2012,18.209097
2012,27,03feb2012,14.697372
2012,28,03feb2012,8.9053373
2012,29,03feb2012,8.0595016
2012,30,03feb2012,7.7882314
2012,31,03feb2012,10.646935
2012,32,03feb2012,4.7307906
2012,33,03feb2012,6.0804572
2012,34,03feb2012,6.7689004
2012,35,03feb2012,5.2931519
2012,36,03feb2012,6.5565691
2012,37,03feb2012,6.7917757
2012,38,03feb2012,9.8600588
2012,39,03feb2012,16.174017
2012,40,03feb2012,5.8506975
2012,41,03feb2012,8.7564268
2012,42,03feb2012,10.324969
2012,44,03feb2012,5.567574
2012,45,03feb2012,7.7218046
2012,46,03feb2012,11.270524
2012,47,03feb2012,6.2452087
2012,48,03feb2012,7.6408691
2012,49,03feb2012,5.2741389
2012,50,03feb2012,6.3905444
2012,51,03feb2012,7.0450959
2012,53,03feb2012,10.341622
2012,54,03feb2012,9.6561852
2012,55,03feb2012,16.060753
2012,56,03feb2012,6.0700674
2012,1,04feb2012,9.7188969
2012,4,04feb2012,7.7970934
2012,5,04feb2012,4.5232854
2012,6,04feb2012,8.7594538
2012,8,04feb2012,7.278708
2012,9,04feb2012,5.9806852
2012,10,04feb2012,17.382807
2012,11,04feb2012,16.738298
2012,12,04feb2012,7.0446086
2012,13,04feb2012,12.265882
2012,16,04feb2012,7.0551062
2012,17,04feb2012,17.103741
2012,18,04feb2012,14.91083
2012,19,04feb2012,14.890075
2012,20,04feb2012,6.9719653
2012,21,04feb2012,6.3525567
2012,22,04feb2012,6.7476907
2012,23,04feb2012,8.8091364
2012,24,04feb2012,16.50481
2012,25,04feb2012,7.8547583
2012,26,04feb2012,11.296588
2012,27,04feb2012,11.537938
2012,28,04feb2012,6.8596096
2012,29,04feb2012,5.846262
2012,30,04feb2012,5.1974521
2012,31,04feb2012,12.497451
2012,32,04feb2012,7.4792728
2012,33,04feb2012,8.3821268
2012,34,04feb2012,11.046914
2012,35,04feb2012,6.0282445
2012,36,04feb2012,8.0537014
2012,37,04feb2012,10.76162
2012,38,04feb2012,6.7859364
2012,39,04feb2012,15.715182
2012,40,04feb2012,4.1499724
2012,41,04feb2012,9.2227507
2012,42,04feb2012,18.764084
2012,44,04feb2012,5.9750476
2012,45,04feb2012,10.904034
2012,46,04feb2012,9.7050514
2012,47,04feb2012,7.6614923
2012,48,04feb2012,4.4067197
2012,49,04feb2012,6.0875263
2012,50,04feb2012,9.0944757
2012,51,04feb2012,13.178444
2012,53,04feb2012,8.5320606
2012,54,04feb2012,10.614723
2012,55,04feb2012,12.447697
2012,56,04feb2012,6.0680561
2012,1,05feb2012,6.1853166
2012,4,05feb2012,8.5275297
2012,5,05feb2012,7.1389132
2012,6,05feb2012,9.3497334
2012,8,05feb2012,12.173676
2012,9,05feb2012,5.6535239
2012,10,05feb2012,10.074278
2012,11,05feb2012,16.170467
2012,12,05feb2012,6.1071181
2012,13,05feb2012,6.9081855
2012,16,05feb2012,9.0106735
2012,17,05feb2012,12.342955
2012,18,05feb2012,13.66469
2012,19,05feb2012,12.222162
2012,20,05feb2012,9.2420444
2012,21,05feb2012,10.099613
2012,22,05feb2012,6.4311585
2012,23,05feb2012,8.3446484
2012,24,05feb2012,14.006239
2012,25,05feb2012,7.6657267
2012,26,05feb2012,13.793872
2012,27,05feb2012,11.093834
2012,28,05feb2012,5.4786811
2012,29,05feb2012,10.430881
2012,30,05feb2012,6.8037848
2012,31,05feb2012,9.6832876
2012,32,05feb2012,8.9020672
2012,33,05feb2012,8.5086136
2012,34,05feb2012,5.2550802
2012,35,05feb2012,5.937849
2012,36,05feb2012,6.3247442
2012,37,05feb2012,8.9533415
2012,38,05feb2012,7.4207363
2012,39,05feb2012,13.710088
2012,40,05feb2012,7.5046506
2012,41,05feb2012,10.75033
2012,42,05feb2012,10.790345
2012,44,05feb2012,6.5368176
2012,45,05feb2012,8.3758039
2012,46,05feb2012,8.1122179
2012,47,05feb2012,6.8985047
2012,48,05feb2012,5.9722562
2012,49,05feb2012,9.6734095
2012,50,05feb2012,9.1147499
2012,51,05feb2012,12.736669
2012,53,05feb2012,12.342516
2012,54,05feb2012,11.181388
2012,55,05feb2012,11.027346
2012,56,05feb2012,7.5591946
2012,1,06feb2012,8.6228237
2012,4,06feb2012,10.303806
2012,5,06feb2012,7.8499355
2012,6,06feb2012,10.221973
2012,8,06feb2012,9.1008511
2012,9,06feb2012,10.873351
2012,10,06feb2012,14.051592
2012,11,06feb2012,10.86822
2012,12,06feb2012,5.9740071
2012,13,06feb2012,9.5092964
2012,16,06feb2012,6.7392716
2012,17,06feb2012,16.523903
2012,18,06feb2012,16.078552
2012,19,06feb2012,16.490643
2012,20,06feb2012,8.2944336
2012,21,06feb2012,11.972352
2012,22,06feb2012,6.2083688
2012,23,06feb2012,6.5620756
2012,24,06feb2012,11.885203
2012,25,06feb2012,7.4053168
2012,26,06feb2012,12.528461
2012,27,06feb2012,9.1905384
2012,28,06feb2012,6.5127125
2012,29,06feb2012,11.531645
2012,30,06feb2012,8.5869646
2012,31,06feb2012,21.808979
2012,32,06feb2012,8.6602993
2012,33,06feb2012,5.3881936
2012,34,06feb2012,10.915124
2012,35,06feb2012,5.7253046
2012,36,06feb2012,10.607957
2012,37,06feb2012,8.2830019
2012,38,06feb2012,8.1144457
2012,39,06feb2012,15.616905
2012,40,06feb2012,7.7030683
2012,41,06feb2012,12.460097
2012,42,06feb2012,14.27879
2012,44,06feb2012,7.8819427
2012,45,06feb2012,8.8858395
2012,46,06feb2012,7.8561711
2012,47,06feb2012,8.8816633
2012,48,06feb2012,7.770134
2012,49,06feb2012,12.175796
2012,50,06feb2012,4.103056
2012,51,06feb2012,9.7777691
2012,53,06feb2012,10.395246
2012,54,06feb2012,11.848989
2012,55,06feb2012,13.251099
2012,56,06feb2012,8.3438072
2012,1,07feb2012,10.609949
2012,4,07feb2012,8.0537596
2012,5,07feb2012,12.060557
2012,6,07feb2012,8.88414
2012,8,07feb2012,8.3821306
2012,9,07feb2012,9.4460449
2012,10,07feb2012,14.339053
2012,11,07feb2012,12.051608
2012,12,07feb2012,6.972002
2012,13,07feb2012,11.439468
2012,16,07feb2012,7.8182659
2012,17,07feb2012,10.523897
2012,18,07feb2012,13.849658
2012,19,07feb2012,13.5027
2012,20,07feb2012,13.70075
2012,21,07feb2012,13.29477
2012,22,07feb2012,9.3061781
2012,23,07feb2012,7.3541594
2012,24,07feb2012,12.446844
2012,25,07feb2012,9.5335588
2012,26,07feb2012,9.2081699
2012,27,07feb2012,7.7762356
2012,28,07feb2012,9.256547
2012,29,07feb2012,14.263366
2012,30,07feb2012,6.1492128
2012,31,07feb2012,10.9546
2012,32,07feb2012,8.2404127
2012,33,07feb2012,8.536624
2012,34,07feb2012,11.458651
2012,35,07feb2012,6.213325
2012,36,07feb2012,9.7846909
2012,37,07feb2012,9.4480162
2012,38,07feb2012,4.9593616
2012,39,07feb2012,15.059076
2012,40,07feb2012,11.87924
2012,41,07feb2012,10.234996
2012,42,07feb2012,14.2806
2012,44,07feb2012,9.2561026
2012,45,07feb2012,10.850487
2012,46,07feb2012,5.751133
2012,47,07feb2012,10.009109
2012,48,07feb2012,10.389287
2012,49,07feb2012,9.5106688
2012,50,07feb2012,8.0515604
2012,51,07feb2012,10.176986
2012,53,07feb2012,10.424574
2012,54,07feb2012,12.694551
2012,55,07feb2012,6.5609989
2012,56,07feb2012,7.1860566
2012,1,08feb2012,10.185479
2012,4,08feb2012,7.873219
2012,5,08feb2012,13.392037
2012,6,08feb2012,8.7362375
2012,8,08feb2012,15.913092
2012,9,08feb2012,5.4599891
2012,10,08feb2012,11.331084
2012,11,08feb2012,15.245564
2012,12,08feb2012,10.261353
2012,13,08feb2012,11.984988
2012,16,08feb2012,9.8609056
2012,17,08feb2012,6.7221508
2012,18,08feb2012,10.981003
2012,19,08feb2012,9.1058807
2012,20,08feb2012,11.09717
2012,21,08feb2012,14.836021
2012,22,08feb2012,8.9323225
2012,23,08feb2012,7.8864279
2012,24,08feb2012,13.319302
2012,25,08feb2012,6.1133847
2012,26,08feb2012,5.9814291
2012,27,08feb2012,11.995039
2012,28,08feb2012,8.6826229
2012,29,08feb2012,11.068261
2012,30,08feb2012,6.5693212
2012,31,08feb2012,9.3333149
2012,32,08feb2012,7.6979332
2012,33,08feb2012,6.7130761
2012,34,08feb2012,8.1695538
2012,35,08feb2012,8.4686165
2012,36,08feb2012,7.8333488
2012,37,08feb2012,14.4752
2012,38,08feb2012,6.2846608
2012,39,08feb2012,8.3781557
2012,40,08feb2012,15.1991
2012,41,08feb2012,8.9999828
2012,42,08feb2012,10.8394
2012,44,08feb2012,5.0306025
2012,45,08feb2012,16.404705
2012,46,08feb2012,6.3775229
2012,47,08feb2012,12.602741
2012,48,08feb2012,11.370967
2012,49,08feb2012,12.33373
2012,50,08feb2012,7.0859237
2012,51,08feb2012,15.411877
2012,53,08feb2012,11.434777
2012,54,08feb2012,13.206674
2012,55,08feb2012,7.6168499
2012,56,08feb2012,7.9122729
2012,1,09feb2012,13.01042
2012,4,09feb2012,7.8499484
2012,5,09feb2012,13.586235
2012,6,09feb2012,8.566596
2012,8,09feb2012,12.647781
2012,9,09feb2012,9.5998707
2012,10,09feb2012,15.900527
2012,11,09feb2012,9.2840796
2012,12,09feb2012,12.880357
2012,13,09feb2012,14.960497
2012,16,09feb2012,14.316524
2012,17,09feb2012,11.577394
2012,18,09feb2012,10.867009
2012,19,09feb2012,15.340677
2012,20,09feb2012,13.76378
2012,21,09feb2012,10.202322
2012,22,09feb2012,9.7045813
2012,23,09feb2012,13.315936
2012,24,09feb2012,10.214195
2012,25,09feb2012,7.5802188
2012,26,09feb2012,10.11929
2012,27,09feb2012,8.1588659
2012,28,09feb2012,10.792235
2012,29,09feb2012,10.824904
2012,30,09feb2012,7.5882215
2012,31,09feb2012,14.229985
2012,32,09feb2012,8.1468658
2012,33,09feb2012,7.3953266
2012,34,09feb2012,10.840306
2012,35,09feb2012,4.9185939
2012,36,09feb2012,9.7860346
2012,37,09feb2012,9.3963137
2012,38,09feb2012,6.5295477
2012,39,09feb2012,12.294956
2012,40,09feb2012,17.033424
2012,41,09feb2012,9.9242821
2012,42,09feb2012,12.655585
2012,44,09feb2012,7.0460076
2012,45,09feb2012,14.29302
2012,46,09feb2012,7.7546315
2012,47,09feb2012,10.648322
2012,48,09feb2012,13.679129
2012,49,09feb2012,15.242422
2012,50,09feb2012,6.1956601
2012,51,09feb2012,8.2042017
2012,53,09feb2012,10.528103
2012,54,09feb2012,8.224885
2012,55,09feb2012,10.00237
2012,56,09feb2012,4.0790248
2012,1,10feb2012,15.653217
2012,4,10feb2012,8.8796825
2012,5,10feb2012,11.345683
2012,6,10feb2012,9.7487516
2012,8,10feb2012,8.3104391
2012,9,10feb2012,16.605227
2012,10,10feb2012,17.42395
2012,11,10feb2012,12.986999
2012,12,10feb2012,8.8178549
2012,13,10feb2012,21.306309
2012,16,10feb2012,9.9257946
2012,17,10feb2012,10.255366
2012,18,10feb2012,11.926295
2012,19,10feb2012,7.4685836
2012,20,10feb2012,10.152479
2012,21,10feb2012,11.548756
2012,22,10feb2012,14.602169
2012,23,10feb2012,12.994419
2012,24,10feb2012,13.454358
2012,25,10feb2012,14.374477
2012,26,10feb2012,13.248678
2012,27,10feb2012,6.666482
2012,28,10feb2012,11.810495
2012,29,10feb2012,12.18845
2012,30,10feb2012,8.3195267
2012,31,10feb2012,8.2226381
2012,32,10feb2012,8.7300968
2012,33,10feb2012,13.023002
2012,34,10feb2012,18.457001
2012,35,10feb2012,5.3064504
2012,36,10feb2012,16.679548
2012,37,10feb2012,19.902124
2012,38,10feb2012,5.5923414
2012,39,10feb2012,13.739983
2012,40,10feb2012,9.9221535
2012,41,10feb2012,8.7345104
2012,42,10feb2012,16.286819
2012,44,10feb2012,14.37012
2012,45,10feb2012,23.336042
2012,46,10feb2012,6.5865016
2012,47,10feb2012,12.13372
2012,48,10feb2012,11.30214
2012,49,10feb2012,12.052568
2012,50,10feb2012,13.204144
2012,51,10feb2012,13.096457
2012,53,10feb2012,8.1764851
2012,54,10feb2012,11.361173
2012,55,10feb2012,8.0300589
2012,56,10feb2012,7.3981266
2012,1,11feb2012,5.2082105
2012,4,11feb2012,6.0848203
2012,5,11feb2012,5.9037595
2012,6,11feb2012,5.8732018
2012,8,11feb2012,8.2114372
2012,9,11feb2012,13.359568
2012,10,11feb2012,14.950457
2012,11,11feb2012,10.954723
2012,12,11feb2012,9.8756084
2012,13,11feb2012,8.0090208
2012,16,11feb2012,7.3092384
2012,17,11feb2012,3.9005175
2012,18,11feb2012,4.283577
2012,19,11feb2012,4.3410807
2012,20,11feb2012,5.665401
2012,21,11feb2012,5.2646871
2012,22,11feb2012,6.4518237
2012,23,11feb2012,11.626117
2012,24,11feb2012,10.828218
2012,25,11feb2012,17.526426
2012,26,11feb2012,3.2217155
2012,27,11feb2012,6.3605013
2012,28,11feb2012,5.1541867
2012,29,11feb2012,4.8189244
2012,30,11feb2012,5.055552
2012,31,11feb2012,5.1113496
2012,32,11feb2012,5.4691677
2012,33,11feb2012,15.363724
2012,34,11feb2012,18.048326
2012,35,11feb2012,5.7891512
2012,36,11feb2012,15.554598
2012,37,11feb2012,10.795544
2012,38,11feb2012,4.9367375
2012,39,11feb2012,5.6590147
2012,40,11feb2012,4.8784552
2012,41,11feb2012,7.8315635
2012,42,11feb2012,14.871234
2012,44,11feb2012,15.458018
2012,45,11feb2012,10.111444
2012,46,11feb2012,4.2804494
2012,47,11feb2012,4.8673205
2012,48,11feb2012,6.4472632
2012,49,11feb2012,7.1227922
2012,50,11feb2012,11.098308
2012,51,11feb2012,10.239411
2012,53,11feb2012,5.3934088
2012,54,11feb2012,6.5213556
2012,55,11feb2012,4.1457076
2012,56,11feb2012,6.0908675
2012,1,12feb2012,4.7474046
2012,4,12feb2012,5.4398198
2012,5,12feb2012,6.2601986
2012,6,12feb2012,5.9375968
2012,8,12feb2012,22.089111
2012,9,12feb2012,3.3755045
2012,10,12feb2012,5.0552926
2012,11,12feb2012,4.8583202
2012,12,12feb2012,5.4676003
2012,13,12feb2012,5.4058099
2012,16,12feb2012,5.2184696
2012,17,12feb2012,4.969234
2012,18,12feb2012,4.67311
2012,19,12feb2012,5.9459705
2012,20,12feb2012,5.7257314
2012,21,12feb2012,5.6324873
2012,22,12feb2012,4.1239166
2012,23,12feb2012,5.652657
2012,24,12feb2012,4.7692046
2012,25,12feb2012,4.2962098
2012,26,12feb2012,4.2879834
2012,27,12feb2012,5.2308888
2012,28,12feb2012,4.4321413
2012,29,12feb2012,5.7931809
2012,30,12feb2012,7.1452198
2012,31,12feb2012,8.7054281
2012,32,12feb2012,4.0322294
2012,33,12feb2012,4.6702037
2012,34,12feb2012,4.5887847
2012,35,12feb2012,6.4765944
2012,36,12feb2012,4.0678844
2012,37,12feb2012,3.3348587
2012,38,12feb2012,5.2525411
2012,39,12feb2012,6.5549111
2012,40,12feb2012,5.6703243
2012,41,12feb2012,10.124851
2012,42,12feb2012,5.5606012
2012,44,12feb2012,3.8970938
2012,45,12feb2012,4.1011271
2012,46,12feb2012,6.4295287
2012,47,12feb2012,4.9364924
2012,48,12feb2012,5.3619242
2012,49,12feb2012,7.2765708
2012,50,12feb2012,4.6401095
2012,51,12feb2012,4.3420901
2012,53,12feb2012,8.521574
2012,54,12feb2012,6.1003008
2012,55,12feb2012,4.8189282
2012,56,12feb2012,11.079247
2012,1,13feb2012,9.4911861
2012,4,13feb2012,6.1146164
2012,5,13feb2012,6.9209585
2012,6,13feb2012,5.9913378
2012,8,13feb2012,7.8431911
2012,9,13feb2012,6.0753555
2012,10,13feb2012,9.7712116
2012,11,13feb2012,7.5532589
2012,12,13feb2012,6.2891088
2012,13,13feb2012,10.584611
2012,16,13feb2012,5.9781146
2012,17,13feb2012,8.6771221
2012,18,13feb2012,8.8468447
2012,19,13feb2012,8.0302162
2012,20,13feb2012,7.5211658
2012,21,13feb2012,8.9958143
2012,22,13feb2012,5.9367037
2012,23,13feb2012,6.4457364
2012,24,13feb2012,7.8986397
2012,25,13feb2012,7.0014486
2012,26,13feb2012,8.4956541
2012,27,13feb2012,10.011004
2012,28,13feb2012,7.2404332
2012,29,13feb2012,7.0954165
2012,30,13feb2012,4.2601609
2012,31,13feb2012,7.8412013
2012,32,13feb2012,5.1420822
2012,33,13feb2012,6.6248269
2012,34,13feb2012,9.9845295
2012,35,13feb2012,4.5128994
2012,36,13feb2012,8.0680647
2012,37,13feb2012,7.1672139
2012,38,13feb2012,7.3680296
2012,39,13feb2012,9.9236383
2012,40,13feb2012,6.9622664
2012,41,13feb2012,6.9362812
2012,42,13feb2012,10.45558
2012,44,13feb2012,5.6371841
2012,45,13feb2012,8.4559231
2012,46,13feb2012,7.7218709
2012,47,13feb2012,8.6629705
2012,48,13feb2012,7.1141415
2012,49,13feb2012,7.036418
2012,50,13feb2012,6.2110476
2012,51,13feb2012,7.8898172
2012,53,13feb2012,6.3174314
2012,54,13feb2012,7.7907424
2012,55,13feb2012,8.7463779
2012,56,13feb2012,5.3393521
2012,1,14feb2012,11.313701
2012,4,14feb2012,6.3923316
2012,5,14feb2012,8.8180799
2012,6,14feb2012,6.9974284
2012,8,14feb2012,8.8806791
2012,9,14feb2012,12.012015
2012,10,14feb2012,12.548145
2012,11,14feb2012,13.122306
2012,12,14feb2012,6.212101
2012,13,14feb2012,21.229748
2012,16,14feb2012,7.019567
2012,17,14feb2012,10.654981
2012,18,14feb2012,11.13188
2012,19,14feb2012,12.400713
2012,20,14feb2012,12.417036
2012,21,14feb2012,9.1588755
2012,22,14feb2012,8.2425528
2012,23,14feb2012,11.351077
2012,24,14feb2012,13.247442
2012,25,14feb2012,12.553768
2012,26,14feb2012,15.712584
2012,27,14feb2012,14.77137
2012,28,14feb2012,6.8602867
2012,29,14feb2012,10.243544
2012,30,14feb2012,5.5113406
2012,31,14feb2012,11.438712
2012,32,14feb2012,6.379477
2012,33,14feb2012,11.948204
